,labels,prediction
0,0.0,-0.02326221764087677
1,0.0,0.2746649980545044
2,0.0,0.194879412651062
3,0.0,0.00030606985092163086
4,1.0,0.1934543251991272
5,0.0,0.23825758695602417
6,0.0,0.5990179181098938
7,0.3188405797101448,0.32322627305984497
8,0.4057971014492753,0.4081876277923584
9,0.1860465116279068,0.21829648315906525
10,0.4651162790697674,0.4998427629470825
11,0.7441860465116279,0.7913862466812134
12,0.7674418604651163,0.8816323280334473
13,0.8837209302325582,0.9723008871078491
14,0.0,-0.0039568692445755005
15,0.0,0.044800713658332825
16,0.2586206896551724,0.4051560163497925
17,0.3265306122448979,0.1346433162689209
18,0.857142857142857,0.8952759504318237
19,0.290909090909091,0.1727392077445984
20,0.509090909090909,0.5366559624671936
21,0.1785714285714283,0.0936780795454979
22,0.0,0.06239987909793854
23,0.7321428571428574,0.6412147283554077
24,0.8214285714285716,0.8059412240982056
25,1.0,0.995184063911438
26,0.0,0.015310794115066528
27,1.0,0.9124479293823242
28,0.0,0.6475846171379089
29,0.75609756097561,0.4973541498184204
30,0.0,-0.009813383221626282
31,0.3170731707317067,0.2784115672111511
32,0.8292682926829267,0.8193051815032959
33,1.0,1.0146218538284302
34,0.0,0.12139692902565002
35,0.3636363636363633,0.12352043390274048
36,0.0,0.035558074712753296
37,0.3448275862068968,0.2929179072380066
38,1.0,0.5544602870941162
39,0.4406779661016946,0.444688081741333
40,0.8358208955223878,0.8089677095413208
41,0.8358208955223878,0.7584728002548218
42,0.7317073170731707,0.7369982600212097
43,0.7439024390243903,0.7574064135551453
44,0.7439024390243903,0.7443079948425293
45,0.8048780487804879,0.7736413478851318
46,0.9878048780487806,0.9412724375724792
47,1.0,0.9546386003494263
48,0.0,-0.0189751535654068
49,0.0,0.39641404151916504
50,0.4193548387096779,-0.0150393545627594
51,0.9677419354838714,0.8817294836044312
52,0.0,0.5817254781723022
53,0.5454545454545454,0.5428106784820557
54,0.7454545454545456,0.8315247893333435
55,0.9090909090909092,0.9504762887954712
56,1.0,0.9882321953773499
57,0.0,0.02515283226966858
58,0.6779661016949152,0.30994802713394165
59,0.0,0.23845653235912323
60,0.938775510204082,0.9103237390518188
61,0.0,0.1642206311225891
62,0.5714285714285716,0.6294765472412109
63,0.9459459459459458,0.5262445211410522
64,1.0,1.0326098203659058
65,0.0,-0.052394941449165344
66,0.0,0.12370140850543976
67,0.6904761904761905,0.6702115535736084
68,0.7380952380952381,0.790340781211853
69,0.1025641025641025,0.14075225591659546
70,0.8717948717948718,0.35901254415512085
71,0.7179487179487181,0.723293125629425
72,1.0,0.987345278263092
73,0.0,0.5011778473854065
74,0.2926829268292685,0.30945897102355957
75,0.2682926829268295,0.23456966876983643
76,0.3902439024390247,0.35600900650024414
77,0.4390243902439028,0.5490383505821228
78,0.9024390243902438,0.8810445070266724
79,0.0,0.08591994643211365
80,0.2105263157894734,0.5243735313415527
81,0.9999999999999998,0.9883716702461243
82,0.1428571428571459,0.08113200217485428
83,0.3999999999999999,0.26982635259628296
84,0.7999999999999999,0.5577108860015869
85,1.0,0.04626666009426117
86,0.7,0.680444061756134
87,0.3541666666666667,0.34281694889068604
88,0.0,0.05650901794433594
89,0.0,0.22129347920417786
90,0.0909090909090912,0.2080051749944687
91,0.0909090909090912,0.09416329115629196
92,0.3492063492063493,0.2834075093269348
93,0.6984126984126984,0.6320257186889648
94,0.2499999999999997,0.023559823632240295
95,0.0,0.1497642695903778
96,0.5192307692307692,0.057312145829200745
97,0.6153846153846154,0.14236405491828918
98,0.2500000000000009,0.11531860381364822
99,0.2500000000000009,0.4191652536392212
100,0.0,-0.010809019207954407
101,1.0,0.12077275663614273
102,0.0,0.10675286501646042
103,0.3125000000000009,0.1086767315864563
104,0.9375000000000008,0.3977748155593872
105,0.0,0.04294513165950775
106,0.0,0.12143217027187347
107,0.0,0.17749899625778198
108,0.4444444444444442,0.22226667404174805
