,labels,prediction
108,1.0,0.7311611771583557
109,0.2941176470588235,0.9745399951934814
110,0.0,0.015800148248672485
111,0.6521739130434782,0.5941463112831116
112,0.4565217391304347,0.6756781339645386
113,1.0,0.9949955940246582
114,0.9487179487179488,0.9339740872383118
115,1.0,0.9814726114273071
116,1.0,1.011475920677185
117,0.471698113207547,0.47307443618774414
118,0.6037735849056602,0.36888575553894043
119,1.0,0.9947882294654846
120,1.0,0.25565555691719055
121,0.0,0.13402318954467773
122,0.7555555555555555,0.8577611446380615
123,0.1034482758620689,0.2781319320201874
124,1.0,0.999929666519165
125,0.1636363636363638,0.14587019383907318
126,0.1090909090909089,0.2838287055492401
127,0.1090909090909089,0.26237258315086365
128,0.2363636363636361,0.3764488697052002
129,0.7454545454545454,0.8067510724067688
130,0.0,0.037325844168663025
131,0.0,0.3484296202659607
132,0.3100775193798449,0.14489343762397766
133,0.0,0.11150263249874115
134,0.0956072351421188,0.21116375923156738
135,0.3540051679586563,0.058340758085250854
136,0.9043927648578812,0.48126333951950073
137,0.9043927648578812,0.6319668292999268
138,0.109375,0.19807752966880798
139,0.234375,0.1527288854122162
140,0.140625,0.2374422699213028
141,0.15625,0.2210346758365631
142,0.21875,0.05060364305973053
143,0.25,0.04298605024814606
144,0.4765625,0.5181378722190857
145,0.65625,0.8913553357124329
146,0.1428571428571428,0.13620609045028687
147,0.1142857142857143,0.11571861803531647
148,0.657142857142857,0.29700708389282227
149,0.8285714285714283,0.41413062810897827
150,0.0,0.061195626854896545
151,0.0,0.26909762620925903
152,0.5111111111111113,0.4486643970012665
153,0.8000000000000003,0.48002779483795166
154,0.2222222222222223,0.3229628801345825
155,0.6666666666666667,0.14959226548671722
156,0.1351351351351351,0.01505310833454132
157,1.0,0.9804477691650391
158,0.4528301886792452,-0.0013896375894546509
159,0.490566037735849,0.2913641929626465
160,0.8113207547169811,0.9207044243812561
161,1.0,0.9986370205879211
162,0.2045454545454545,0.2315785437822342
163,0.2500000000000001,0.23767800629138947
164,1.0,0.4476136565208435
165,1.0,0.9753603935241699
166,0.0416666666666665,0.06765982508659363
167,0.5208333333333333,0.19972196221351624
168,0.1739130434782608,0.009673789143562317
169,0.217391304347826,0.19961769878864288
170,0.9565217391304348,0.3479486107826233
171,0.0,0.44915783405303955
172,0.0217391304347825,0.49892479181289673
173,1.0,0.5018724799156189
174,0.3760869565217391,0.854638934135437
175,0.0,0.05447888374328613
176,0.9354838709677418,0.9387487769126892
177,0.4722222222222222,0.3671509325504303
178,0.3,0.39707306027412415
179,0.6055555555555556,0.6728422045707703
180,0.7250000000000001,0.7164269089698792
181,1.0,0.9534570574760437
182,0.959722222222222,0.975001871585846
183,0.0,0.007252171635627747
184,0.2777777777777778,0.26192915439605713
185,0.7236111111111111,0.7480812072753906
186,0.9319444444444444,0.9977733492851257
187,0.0,0.03488829731941223
188,0.6603773584905661,0.37369659543037415
189,0.9433962264150944,0.8773733377456665
190,0.0,0.02654995024204254
191,0.3260869565217392,0.5760595798492432
192,1.0,0.9429313540458679
193,0.0338983050847456,0.10478927195072174
194,0.271186440677966,0.2006012499332428
195,0.4576271186440677,0.351561963558197
196,0.1326530612244898,0.08733947575092316
197,0.1724137931034484,0.08770330250263214
198,0.3563218390804596,0.1111144870519638
199,0.6666666666666663,0.46099287271499634
200,1.0,1.0014675855636597
201,0.0327868852459016,0.25226813554763794
202,0.3606557377049181,0.3835833668708801
203,0.8688524590163935,0.8657573461532593
204,0.606060606060606,0.33240532875061035
205,0.6666666666666667,0.6483240723609924
206,0.0,0.18304230272769928
207,0.0,0.2879813611507416
208,0.6106060606060606,0.5924816131591797
209,0.109375,0.21307379007339478
210,0.1296296296296296,0.3360786437988281
211,0.4629629629629629,0.5304526686668396
212,0.3414634146341463,0.13556160032749176
213,0.3902439024390243,0.16304847598075867
214,0.0,0.1204107403755188
215,0.6341463414634145,0.1631833016872406
216,0.4390243902439024,0.2578674852848053
217,0.0196078431372549,0.3849485516548157
218,0.3529411764705882,0.3782922029495239
219,0.4313725490196078,0.49618077278137207
220,0.5098039215686275,0.5523622035980225
221,0.0800000000000005,0.2121932953596115
222,0.06,-0.05485682189464569
223,1.0,0.46069490909576416
224,0.7249999999999999,0.6019575595855713
225,0.7374999999999998,0.7013046145439148
226,0.9499999999999996,0.939640998840332
227,0.0,0.1897314488887787
228,0.3879310344827585,0.32281750440597534
229,0.0,0.29291391372680664
230,0.9482758620689656,0.22243933379650116
231,0.0,0.7508006691932678
232,0.6097560975609755,0.31730467081069946
233,0.2439024390243902,0.545568585395813
234,0.3658536585365852,0.44939112663269043
235,0.6029411764705883,0.47220665216445923
236,1.0,0.9890425801277161
237,0.1956521739130434,0.1622733622789383
238,0.652173913043478,0.45566326379776
239,0.9999999999999998,0.9786185622215271
240,0.1914893617021276,0.22229991853237152
241,0.2127659574468086,0.07941587269306183
242,0.8297872340425534,0.4813101887702942
243,0.8723404255319149,0.5416849851608276
244,0.0,0.03464952111244202
245,1.0,0.9895575046539307
246,0.7755102040816327,0.7249708771705627
247,0.0,0.01191335916519165
248,0.3800000000000003,0.16371527314186096
249,1.0,0.6278457641601562
250,0.3230337078651685,0.2281520515680313
251,0.0,0.3863615393638611
252,0.0,0.16547566652297974
253,0.449438202247191,0.1648055464029312
254,0.0,0.7812310457229614
255,0.3802816901408451,0.447990357875824
256,0.8112676056338028,0.8557232022285461
257,0.0,0.7210268974304199
258,0.0,0.08630937337875366
259,0.0,0.08779270946979523
260,0.0,0.13911886513233185
261,0.0,0.1572055071592331
262,0.0,0.33709752559661865
263,0.2000000000000001,0.465920090675354
264,1.0000000000000004,0.7923915982246399
265,0.1090909090909093,0.2134038656949997
266,0.0,0.19856151938438416
267,0.4363636363636363,0.03451041877269745
268,0.2181818181818184,0.5216984748840332
269,0.7272727272727273,0.6859977841377258
270,0.0,0.3689047396183014
271,1.0,0.5749924182891846
272,0.3454545454545454,0.9866750836372375
273,0.1090909090909093,0.15159514546394348
274,0.0,0.09758053719997406
275,0.1454545454545455,0.7154443860054016
276,0.0,0.42834413051605225
277,0.5306122448979593,0.40409374237060547
278,1.0,0.4978374242782593
279,0.1624999999999998,0.0954032689332962
280,0.3874999999999997,0.4207831025123596
281,0.5625,0.5619606971740723
282,0.6000000000000001,0.5974409580230713
283,0.0,0.22301599383354187
284,0.3620689655172411,0.37954181432724
285,0.5344827586206895,0.4985004663467407
286,1.0000000000000004,0.2757793366909027
287,0.71875,0.4553378224372864
288,0.0625,0.4299718141555786
289,1.0000000000000004,0.44111698865890503
290,0.0,0.48791366815567017
291,0.4868154158215012,0.5142301321029663
292,0.5334685598377282,0.4366791248321533
293,0.5476673427991887,0.5892386436462402
294,0.6085192697768762,0.6808567047119141
295,0.575,0.6126471757888794
296,0.096774193548387,0.15658529102802277
297,0.0,0.1280980408191681
298,0.3870967741935482,0.09008073806762695
299,0.0,0.46322277188301086
300,0.161290322580645,0.6027734279632568
301,0.8717948717948718,0.417296826839447
302,0.1025641025641026,0.7177543640136719
303,0.2241379310344822,0.17043116688728333
304,0.4310344827586205,0.44520002603530884
305,0.6896551724137931,0.7170409560203552
306,0.2790697674418609,0.3860950469970703
307,0.7272727272727275,0.36642277240753174
308,0.7272727272727275,0.5837581753730774
309,0.6909090909090905,0.5813255906105042
310,0.375,0.3306250274181366
311,0.0,0.19061508774757385
312,1.0,0.9646650552749634
313,0.9249999999999998,0.970557689666748
314,1.0,0.9008256196975708
315,0.0,0.03406941890716553
316,1.0,0.9585999250411987
317,0.0,0.034909769892692566
318,0.1666666666666669,0.11525905132293701
319,1.0,0.7173534035682678
320,0.0,0.03531736135482788
321,0.5471698113207548,0.5100768208503723
322,0.6415094339622642,0.6007698774337769
323,0.6603773584905662,0.6710487008094788
324,0.9433962264150946,0.9310750961303711
325,0.2075471698113208,0.10224728286266327
326,0.6603773584905662,0.7283985018730164
327,0.838235294117647,0.7696870565414429
328,0.125,0.09203439950942993
329,0.1964285714285714,0.26710245013237
330,0.1428571428571428,0.19942393898963928
331,0.0,0.5862813591957092
332,0.0,0.1404111683368683
333,0.0,0.1715507060289383
334,0.0,0.33562541007995605
335,0.0,0.2647011876106262
336,0.0,0.41859522461891174
337,0.0,0.9705578088760376
338,0.3023255813953487,0.3225771188735962
339,0.0232558139534881,0.20017077028751373
340,0.2615384615384615,0.010139331221580505
341,0.0,0.24810215830802917
342,0.0,0.2736121714115143
343,0.5555555555555555,0.07703973352909088
344,0.2133333333333333,0.18154139816761017
345,0.0,0.3072800934314728
346,0.0,0.14884774386882782
347,0.0,0.37687307596206665
348,0.0909090909090908,0.29294365644454956
349,0.4848484848484848,0.3492460548877716
350,0.7536231884057972,0.5574961304664612
351,1.0,0.9835971593856812
352,0.2687140115163147,0.13542026281356812
353,0.3262955854126681,0.17586278915405273
354,0.0,0.12847508490085602
355,0.2687140115163147,0.3636673092842102
356,0.5084745762711865,0.5966469049453735
357,0.8983050847457628,0.899971067905426
358,1.0,0.9922627210617065
359,0.4414587332053743,0.50417560338974
360,0.4222648752399234,0.536467432975769
361,0.38,0.13694584369659424
362,1.0,0.2684294879436493
363,0.0,0.03738045692443848
364,0.0,0.22139568626880646
365,0.7674418604651163,0.7578154802322388
366,0.0,0.019321545958518982
367,0.7941176470588234,0.707018256187439
368,0.28125,0.18342557549476624
369,0.9999999999999996,0.4870971143245697
370,0.71875,0.8162584900856018
371,0.46875,-0.022545740008354187
372,0.734375,0.6146426200866699
373,0.0,0.10845021903514862
374,0.5,0.17061714828014374
375,0.0,0.010715410113334656
376,1.0,0.29700708389282227
377,0.0,0.033548012375831604
378,1.0,0.554952085018158
379,0.0,0.1784181296825409
380,0.7635933806146571,0.08984915912151337
381,0.8274231678486997,0.48307275772094727
382,0.2860520094562647,0.9594576954841614
383,0.0,0.07085683941841125
384,0.7635933806146571,0.16736766695976257
385,1.0,0.7297738194465637
386,0.5366430260047281,1.0027486085891724
387,0.8599999999999999,0.8493459224700928
388,0.0,0.09481082856655121
389,0.0,0.2228512465953827
390,0.0,0.5773094892501831
391,0.6666666666666667,0.5663299560546875
392,0.6000000000000001,0.49399423599243164
393,0.0,0.03384450078010559
394,0.0294117647058826,0.19916966557502747
395,0.0,-0.043896451592445374
396,0.4047619047619049,0.3816336393356323
397,0.4137931034482758,0.32421013712882996
398,0.0,0.04076473414897919
399,0.0,0.049476996064186096
400,0.4137931034482758,0.3511996567249298
401,0.0,0.3021935522556305
402,0.1724137931034481,0.3004952073097229
403,0.0,0.26777517795562744
404,0.4137931034482758,0.604656457901001
405,0.5789473684210524,0.5175018906593323
406,0.7543859649122806,0.7705392241477966
407,0.8046875,0.7684808969497681
408,1.0,0.991041898727417
409,0.25,0.2327289879322052
410,0.0,0.36447614431381226
411,0.0,0.11379674077033997
412,0.1499999999999999,0.3444780707359314
413,0.0,0.37855783104896545
414,0.8500000000000001,0.3508663773536682
415,0.9500000000000002,0.7188836932182312
416,0.5555555555555558,0.43842169642448425
417,0.5925925925925926,0.3460078537464142
418,0.7037037037037039,0.8687563538551331
419,0.7777777777777779,0.954562783241272
420,0.4788732394366197,0.5172511339187622
421,0.0327868852459019,0.22191694378852844
422,0.5901639344262295,0.538440465927124
423,0.8852459016393442,0.9214379191398621
424,0.391304347826086,0.1991281509399414
425,0.391304347826086,0.46598169207572937
426,0.541666666666667,0.40416526794433594
427,0.0,0.29309630393981934
428,0.7258064516129035,0.39384162425994873
429,0.4883720930232558,0.2217278778553009
430,0.0465116279069772,0.07763276994228363
431,0.9534883720930234,0.9608731865882874
432,0.338709677419355,0.32496121525764465
433,0.2580645161290322,0.2610315978527069
434,0.8,0.40781348943710327
435,0.7600000000000001,0.81923907995224
436,1.0,0.4855676591396332
437,0.2368421052631579,0.14446131885051727
438,0.855263157894737,0.7708019614219666
439,0.9210526315789476,0.8345745205879211
440,1.0,0.9714682102203369
441,0.0,0.16916629672050476
442,0.0,0.19281166791915894
443,0.6190476190476188,0.24931921064853668
444,0.4761904761904763,0.24931921064853668
445,0.6190476190476188,0.5277780294418335
446,0.4523809523809525,0.4616234302520752
447,0.8809523809523809,0.5586634278297424
448,0.523809523809524,0.970557689666748
449,0.0,0.05755344033241272
450,0.0,0.10080243647098541
451,0.0,0.26722103357315063
452,0.4090909090909089,0.5525525808334351
453,0.477272727272727,0.6025294065475464
454,0.073529411764706,0.16286055743694305
455,0.1029411764705883,0.20740976929664612
456,0.7058823529411766,0.30723387002944946
457,0.7352941176470589,0.5813202261924744
458,0.0,0.2501303255558014
459,0.0,0.03160278499126434
460,0.3149606299212598,0.08400169014930725
461,0.9763779527559056,0.8570266962051392
462,0.1296296296296297,0.1860940158367157
463,0.1851851851851851,0.07058364152908325
464,0.2439024390243904,0.31003236770629883
465,1.0,0.9971156120300293
466,0.9090909090909092,0.9030341506004333
467,0.0,0.01565311849117279
468,0.6111111111111109,0.5809954404830933
469,0.7666666666666665,0.8021519780158997
470,0.0,0.029226228594779968
471,0.4791666666666669,0.6732212901115417
472,0.3658536585365852,0.4027091860771179
473,1.0,0.972436785697937
474,0.0,0.03955496847629547
475,0.3396226415094341,0.30945247411727905
476,0.0,0.27190375328063965
477,0.4207547169811321,0.4543640613555908
478,0.1774193548387097,0.2099391371011734
479,0.9838709677419352,0.9630483984947205
480,0.0,0.06451381742954254
481,0.0,0.13545560836791992
482,0.7359307359307359,0.41601628065109253
483,0.4761904761904763,0.7587078213691711
484,0.505050505050505,0.8893105387687683
485,1.0,0.8887503147125244
486,0.0,0.6554261445999146
487,0.4617604617604618,0.5504793524742126
488,0.0,0.20876798033714294
489,0.0,0.28879493474960327
490,0.3090909090909091,0.45344358682632446
491,0.2181818181818182,0.5178984999656677
492,0.0645161290322589,0.11609293520450592
493,0.0,0.07606671750545502
494,0.0,0.2685493230819702
495,0.0,0.2719407379627228
496,0.0909090909090908,0.3174774646759033
497,0.0,0.5031956434249878
498,0.0909090909090908,0.26962560415267944
499,0.0,0.12197910249233246
500,0.90909090909091,0.39087897539138794
501,0.0625,0.12803420424461365
502,0.2865671641791045,0.4481279253959656
503,0.3731343283582089,0.5692909955978394
504,0.3447761194029851,0.4380006194114685
505,1.0,0.9787033200263977
506,0.8223880597014925,1.0077913999557495
507,0.75,0.598493754863739
508,1.0,0.14877432584762573
509,0.0,0.7812252044677734
510,0.0230769230769238,0.26141855120658875
511,0.0,0.029118046164512634
512,0.3142857142857144,0.03797324001789093
513,0.6428571428571429,0.5793531537055969
514,0.0,0.19230149686336517
515,0.0,0.20445241034030914
516,0.21875,0.13612402975559235
517,0.0,0.11892272531986237
518,0.0,0.32883965969085693
519,0.2826086956521738,0.24931921064853668
520,0.0,0.2819211483001709
521,0.7391304347826086,0.8788577318191528
522,0.0,0.023027896881103516
523,0.0,0.5484386086463928
524,0.647887323943662,0.5351797342300415
525,0.0857142857142856,0.12262050807476044
526,0.0,0.12086862325668335
527,0.0428571428571429,0.22284233570098877
528,0.5571428571428572,0.7106691002845764
529,0.8571428571428571,0.9037371873855591
530,0.4642857142857144,0.31590020656585693
531,0.0,0.3113800585269928
532,0.0,0.7953371405601501
533,0.0,0.015298917889595032
534,0.2500000000000009,0.449887216091156
535,0.5555555555555554,0.45889610052108765
536,0.7777777777777786,0.7140873074531555
537,1.0,0.765303373336792
538,0.2000000000000001,0.3495042622089386
539,0.0,0.11259730160236359
540,0.1875,0.2527400255203247
541,1.0,1.0087748765945435
542,0.0,0.05447886884212494
543,0.0,0.1720818281173706
544,0.0,0.24931921064853668
545,0.5769230769230766,0.5172121524810791
546,0.3846153846153843,0.3227787911891937
547,0.3846153846153843,0.7357791662216187
548,0.5769230769230766,0.9198906421661377
549,0.0,0.8817496299743652
550,0.9999999999999998,0.5706720948219299
551,0.0,0.10398580133914948
552,0.3846153846153843,0.18692028522491455
553,0.0,0.30219435691833496
554,0.5769230769230766,0.31913262605667114
555,0.0,0.2016173005104065
556,0.0,0.16712099313735962
557,0.0,0.9025877714157104
558,0.9032258064516132,0.35244500637054443
559,0.0,0.24931921064853668
560,0.3333333333333339,0.23446205258369446
561,0.7083333333333339,1.0022468566894531
562,0.0,0.037289515137672424
563,0.4027777777777781,0.17414775490760803
564,0.4418604651162791,0.2458186000585556
565,0.2790697674418605,0.19160914421081543
566,0.1348837209302326,0.18114297091960907
567,0.5116279069767442,0.7201515436172485
568,1.0,0.6405300498008728
569,0.8372093023255813,0.8262407183647156
570,0.0,0.541983425617218
571,0.0,0.21394556760787964
572,0.3133159268929503,0.18040317296981812
573,0.6083550913838119,0.4653475284576416
574,0.8412698412698412,0.8010656833648682
575,0.8624338624338623,0.8364375829696655
576,0.91005291005291,0.8612651824951172
577,0.0,0.017904475331306458
578,0.0454545454545451,0.22283849120140076
579,0.0,-0.020785436034202576
580,0.6129032258064513,0.24931921064853668
581,0.4838709677419355,0.24931921064853668
582,0.6612903225806452,0.5498497486114502
583,1.0,0.9866605401039124
584,0.2894736842105265,0.20305781066417694
585,0.3157894736842106,0.5129113793373108
586,0.8421052631578947,0.8865095376968384
587,0.8421052631578947,0.9068373441696167
588,0.0,0.037721067667007446
589,0.3958333333333335,0.4773068428039551
590,0.9444444444444442,0.9026033878326416
591,0.0,0.25372499227523804
592,0.4444444444444444,0.27487602829933167
593,0.4444444444444444,0.49223536252975464
594,0.5999999999999996,0.7368059754371643
595,0.2666666666666664,0.9075645804405212
596,0.3478260869565215,0.608754575252533
597,0.8478260869565216,0.5106655955314636
598,0.0,0.9115239977836609
599,0.0,0.6465498208999634
600,0.1390625000000001,0.4510146975517273
601,0.515625,0.5624346137046814
602,0.9375,0.5057669878005981
603,0.5731707317073171,0.6005319356918335
604,0.6951219512195124,0.7142882347106934
605,0.8414634146341464,0.8179057240486145
606,0.853658536585366,0.8425224423408508
607,0.1919191919191918,0.0849386602640152
608,0.3157894736842097,0.15531349182128906
609,0.0,0.24617348611354828
610,0.7142857142857144,0.7001477479934692
611,0.0526315789473681,0.08224667608737946
612,0.0,0.12661796808242798
613,0.0,0.07394945621490479
614,0.0,0.505194902420044
615,0.0931818181818181,0.06968148052692413
616,0.0931818181818181,0.46253448724746704
617,0.0,0.44939810037612915
618,0.0,0.04256027936935425
619,0.0212765957446809,0.07390180230140686
620,0.106382978723404,0.14633318781852722
621,1.0,0.7966362833976746
622,0.088888888888889,0.2420174479484558
623,0.2727272727272727,0.1286180019378662
624,0.0606060606060605,0.2341614067554474
625,0.1818181818181816,0.48739737272262573
626,0.7575757575757573,0.37582075595855713
627,0.7272727272727273,0.5012133717536926
628,0.2727272727272727,0.524259626865387
629,0.5757575757575757,0.5898411870002747
630,0.909090909090909,0.9277417063713074
631,0.9999999999999998,1.001651406288147
632,0.0,0.07113005220890045
633,0.0,0.043023958802223206
634,0.0,0.3017977774143219
635,0.048780487804878,0.26846203207969666
636,0.0,0.2548096179962158
637,0.048780487804878,0.633676290512085
638,0.161290322580645,0.17700576782226562
639,0.5,0.7506791353225708
640,0.53125,0.6460891366004944
641,0.0,0.020428314805030823
642,0.2456140350877194,0.2538691759109497
643,0.0,0.03589995205402374
644,0.0,0.012505248188972473
645,0.1212121212121211,0.07712797820568085
646,0.0,0.23612180352210999
647,0.0,0.07222799956798553
648,0.0,0.32804766297340393
649,0.0,0.08844859898090363
650,1.0,0.7323693633079529
651,0.0,0.05811348557472229
652,0.0,0.28097644448280334
653,0.0,0.24465110898017883
654,0.7999999999999972,0.5199902057647705
655,0.0,0.3535757064819336
656,0.0,0.061418309807777405
657,0.0,0.12020660936832428
658,0.0,0.2832416892051697
659,0.7499999999999929,0.9886072874069214
660,0.0,0.14825673401355743
661,0.4615384615384617,0.4202285408973694
662,0.0357142857142857,0.10391543805599213
663,0.0,0.007296517491340637
664,1.0,0.365374356508255
665,0.0,0.40586864948272705
666,0.0,0.24931921064853668
667,0.0,0.25191444158554077
668,1.0,0.6796857118606567
669,0.8148148148148149,0.7039892673492432
670,0.8333333333333339,0.6619958281517029
671,0.0,0.047372594475746155
672,0.0,0.027131766080856323
673,0.0,0.05367062985897064
674,0.2040816326530612,0.1730024516582489
675,0.0,0.018775224685668945
676,0.0,0.40076833963394165
677,1.0,0.6873683929443359
678,0.125,0.12779197096824646
679,0.2624999999999999,0.11220915615558624
680,1.0,0.8405027985572815
681,0.0,0.0544208288192749
682,0.8571428571428571,0.3983454704284668
683,0.8571428571428571,0.3475158214569092
684,0.4000000000000001,0.2493780106306076
685,0.8571428571428571,0.4754030704498291
686,0.4000000000000001,0.4784073829650879
687,0.0735294117647059,0.19734308123588562
