,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.37959404922840484,0.31313086029551823,0.03768748038775099,0.0006618096454298156,1.6956407223420038e-06,6.338687482661634e-10,3.4572680689839937e-14,3.4572680689839937e-14,6.338687482661634e-10,1.6956407223420038e-06,0.0006618096454298156,0.03768748038775099,0.31313086029551823,0.37959404922840484,0.06713943411736534,0.001732609590836817,6.5236177894840596e-06,3.5837776710045293e-09,2.872488950362866e-13,3.359235342917489e-18
1,0.37959404922840484,0.31313086029551823,0.03768748038775099,0.0006618096454298156,1.6956407223420038e-06,6.338687482661634e-10,3.4572680689839937e-14,3.4572680689839937e-14,6.338687482661634e-10,1.6956407223420038e-06,0.0006618096454298156,0.03768748038775099,0.31313086029551823,0.37959404922840484,0.06713943411736534,0.001732609590836817,6.5236177894840596e-06,3.5837776710045293e-09,2.872488950362866e-13,3.359235342917489e-18
2,0.37959404922840484,0.31313086029551823,0.03768748038775099,0.0006618096454298156,1.6956407223420038e-06,6.338687482661634e-10,3.4572680689839937e-14,3.4572680689839937e-14,6.338687482661634e-10,1.6956407223420038e-06,0.0006618096454298156,0.03768748038775099,0.31313086029551823,0.37959404922840484,0.06713943411736534,0.001732609590836817,6.5236177894840596e-06,3.5837776710045293e-09,2.872488950362866e-13,3.359235342917489e-18
3,0.37959404922840484,0.31313086029551823,0.03768748038775099,0.0006618096454298156,1.6956407223420038e-06,6.338687482661634e-10,3.4572680689839937e-14,3.4572680689839937e-14,6.338687482661634e-10,1.6956407223420038e-06,0.0006618096454298156,0.03768748038775099,0.31313086029551823,0.37959404922840484,0.06713943411736534,0.001732609590836817,6.5236177894840596e-06,3.5837776710045293e-09,2.872488950362866e-13,3.359235342917489e-18
4,0.37959404922840484,0.31313086029551823,0.03768748038775099,0.0006618096454298156,1.6956407223420038e-06,6.338687482661634e-10,3.4572680689839937e-14,3.4572680689839937e-14,6.338687482661634e-10,1.6956407223420038e-06,0.0006618096454298156,0.03768748038775099,0.31313086029551823,0.37959404922840484,0.06713943411736534,0.001732609590836817,6.5236177894840596e-06,3.5837776710045293e-09,2.872488950362866e-13,3.359235342917489e-18
5,0.37959404922840484,0.31313086029551823,0.03768748038775099,0.0006618096454298156,1.6956407223420038e-06,6.338687482661634e-10,3.4572680689839937e-14,3.4572680689839937e-14,6.338687482661634e-10,1.6956407223420038e-06,0.0006618096454298156,0.03768748038775099,0.31313086029551823,0.37959404922840484,0.06713943411736534,0.001732609590836817,6.5236177894840596e-06,3.5837776710045293e-09,2.872488950362866e-13,3.359235342917489e-18
6,0.37959404922840484,0.31313086029551823,0.03768748038775099,0.0006618096454298156,1.6956407223420038e-06,6.338687482661634e-10,3.4572680689839937e-14,3.4572680689839937e-14,6.338687482661634e-10,1.6956407223420038e-06,0.0006618096454298156,0.03768748038775099,0.31313086029551823,0.37959404922840484,0.06713943411736534,0.001732609590836817,6.5236177894840596e-06,3.5837776710045293e-09,2.872488950362866e-13,3.359235342917489e-18
7,0.37959404922840484,0.31313086029551823,0.03768748038775099,0.0006618096454298156,1.6956407223420038e-06,6.338687482661634e-10,3.4572680689839937e-14,3.4572680689839937e-14,6.338687482661634e-10,1.6956407223420038e-06,0.0006618096454298156,0.03768748038775099,0.31313086029551823,0.37959404922840484,0.06713943411736534,0.001732609590836817,6.5236177894840596e-06,3.5837776710045293e-09,2.872488950362866e-13,3.359235342917489e-18
8,0.37959404922840484,0.31313086029551823,0.03768748038775099,0.0006618096454298156,1.6956407223420038e-06,6.338687482661634e-10,3.4572680689839937e-14,3.4572680689839937e-14,6.338687482661634e-10,1.6956407223420038e-06,0.0006618096454298156,0.03768748038775099,0.31313086029551823,0.37959404922840484,0.06713943411736534,0.001732609590836817,6.5236177894840596e-06,3.5837776710045293e-09,2.872488950362866e-13,3.359235342917489e-18
9,0.37959404922840484,0.31313086029551823,0.03768748038775099,0.0006618096454298156,1.6956407223420038e-06,6.338687482661634e-10,3.4572680689839937e-14,3.4572680689839937e-14,6.338687482661634e-10,1.6956407223420038e-06,0.0006618096454298156,0.03768748038775099,0.31313086029551823,0.37959404922840484,0.06713943411736534,0.001732609590836817,6.5236177894840596e-06,3.5837776710045293e-09,2.872488950362866e-13,3.359235342917489e-18
10,0.37959404922840484,0.31313086029551823,0.03768748038775099,0.0006618096454298156,1.6956407223420038e-06,6.338687482661634e-10,3.4572680689839937e-14,3.4572680689839937e-14,6.338687482661634e-10,1.6956407223420038e-06,0.0006618096454298156,0.03768748038775099,0.31313086029551823,0.37959404922840484,0.06713943411736534,0.001732609590836817,6.5236177894840596e-06,3.5837776710045293e-09,2.872488950362866e-13,3.359235342917489e-18
11,0.37959404922840484,0.31313086029551823,0.03768748038775099,0.0006618096454298156,1.6956407223420038e-06,6.338687482661634e-10,3.4572680689839937e-14,3.4572680689839937e-14,6.338687482661634e-10,1.6956407223420038e-06,0.0006618096454298156,0.03768748038775099,0.31313086029551823,0.37959404922840484,0.06713943411736534,0.001732609590836817,6.5236177894840596e-06,3.5837776710045293e-09,2.872488950362866e-13,3.359235342917489e-18
12,0.37959404922840484,0.31313086029551823,0.03768748038775099,0.0006618096454298156,1.6956407223420038e-06,6.338687482661634e-10,3.4572680689839937e-14,3.4572680689839937e-14,6.338687482661634e-10,1.6956407223420038e-06,0.0006618096454298156,0.03768748038775099,0.31313086029551823,0.37959404922840484,0.06713943411736534,0.001732609590836817,6.5236177894840596e-06,3.5837776710045293e-09,2.872488950362866e-13,3.359235342917489e-18
