,0,1,2,3,4,5,6,7,8
92,-5.37,37826,1.2177531719207764,-5.37,13102,0.598332405090332,-5.37,12058,0.5079936981201172
93,-12.3,22377,0.7449760437011719,-12.3,10942,0.48598766326904297,-12.4,10661,0.44969892501831055
94,-6.4,25832,0.8264672756195068,-6.4,16048,0.6055853366851807,-6.8,13707,0.611945390701294
95,-17.5,12748,0.6812078952789307,-17.5,8410,0.5448071956634521,-17.5,8055,0.5259037017822266
96,4.5,71101,2.3946609497070312,4.5,22520,1.6821460723876953,4.3,19504,1.608687162399292
97,-14.1,18731,0.8117465972900391,-14.1,10100,0.6103436946868896,-14.1,9300,0.5940918922424316
98,-8.3,29689,0.9661898612976074,-8.3,14090,0.6437711715698242,-8.3,11476,0.5531716346740723
99,-3.5,2694,1.9656486511230469,-3.6,16121,1.3506715297698975,-3.6,14582,1.2727689743041992
100,-4.3,136926,4.724832057952881,-4.3,70040,3.125225782394409,-4.3,59793,2.74221134185791
101,-7.3,37722,2.6223349571228027,-7.3,15573,1.6360507011413574,-7.3,14574,1.586787223815918
102,-10.4,189548,7.097638130187988,-10.4,97907,4.709877252578735,-9.4,78010,4.020963668823242
103,-11.8,24624,1.1566243171691895,-11.8,11905,0.810239315032959,-11.8,10861,0.7647993564605713
104,-4.0,63504,2.220585346221924,-4.0,40411,1.747082233428955,-4.0,33182,1.4896180629730225
105,-4.9,134249,4.813787937164307,-4.9,64832,3.0965826511383057,-4.9,53483,2.718506336212158
106,-16.5,5628,0.17031311988830566,-16.5,3188,0.12988638877868652,-16.5,2885,0.12613630294799805
107,-15.0,76942,2.8683643341064453,-15.0,49404,2.176983118057251,-13.7,42398,1.9723167419433594
108,-10.3,19633,1.0266516208648682,-10.3,10834,0.7540764808654785,-10.3,10016,0.691544771194458
109,-16.0,14004,0.4223318099975586,-16.0,8901,0.3647880554199219,-16.0,8474,0.3204689025878906
110,-12.8,12888,0.3936774730682373,-12.8,8955,0.3165590763092041,-12.8,7675,0.2993175983428955
111,-2.9,79663,2.7624917030334473,-3.0,46680,2.0425078868865967,-3.0,37628,1.6914770603179932
112,-17.9,25054,1.030426263809204,-17.9,15607,0.8189973831176758,-17.9,14634,0.7795829772949219
113,-10.5,65819,3.2970187664031982,-10.5,42510,2.4497897624969482,-10.5,36616,2.2495222091674805
114,3.1,35263,2.223008394241333,3.1,19950,1.670447826385498,2.3,40211,1.7359106540679932
115,-2.1,50977,2.3303964138031006,-2.1,28738,1.6680400371551514,-2.1,22295,1.4091248512268066
116,-13.4,31657,0.8697314262390137,-13.4,17449,0.685908317565918,-13.4,14290,0.5872030258178711
117,-8.6,138545,4.598280906677246,-8.6,78244,3.304896354675293,-8.6,69684,3.0228271484375
118,-2.9,51082,1.5795178413391113,-2.9,27133,1.1310772895812988,-2.9,24419,0.9924955368041992
119,-4.4,116500,4.0219128131866455,-4.4,59828,2.6601450443267822,-4.4,51045,2.310100555419922
120,-13.7,16430,0.730947732925415,-13.7,10667,0.5355751514434814,-13.7,10028,0.548126220703125
121,-1.2,121056,4.86915397644043,-1.2,78403,3.6860125064849854,-1.2,64938,3.481539011001587
122,-7.4,122793,4.513876438140869,-7.4,70015,3.1165075302124023,-7.4,63981,2.833652973175049
123,-8.5,33126,1.1351649761199951,-8.5,18671,0.7667198181152344,-8.5,16424,0.6987240314483643
124,-17.7,53264,1.6880431175231934,-17.7,33273,1.3645122051239014,-17.4,27270,1.1675317287445068
125,-2.7,43428,1.4559171199798584,-4.1,25714,1.048264503479004,-4.1,19642,0.8853373527526855
126,-6.9,202272,7.947310924530029,-6.9,113810,5.396155834197998,-6.9,89499,4.569227457046509
127,-3.9,60201,2.8450381755828857,-3.9,32457,1.9529941082000732,-3.9,26560,1.7720494270324707
128,-10.2,107078,3.603050470352173,-13.9,55938,2.4865713119506836,-13.9,46101,2.062790632247925
129,-11.1,72251,2.319502115249634,-11.1,41079,1.7536849975585938,-11.1,34601,1.5390381813049316
130,-8.4,128892,6.025886058807373,-8.4,65962,4.200524806976318,-8.4,56557,3.845088481903076
131,-12.9,36658,1.1770477294921875,-12.9,18859,0.8040876388549805,-12.9,16667,0.7248263359069824
132,-10.7,82860,4.186227798461914,-10.7,29295,2.1847527027130127,-10.7,58053,2.8557512760162354
133,-8.7,54387,1.732409954071045,-8.7,26192,1.1152479648590088,-8.7,19593,0.9088277816772461
134,-9.4,30288,1.4899649620056152,-9.4,30531,1.2666418552398682,-9.4,23210,1.0289411544799805
135,-6.6,61203,4.023709058761597,-6.6,69672,3.065037250518799,-6.6,57631,2.7516887187957764
136,-13.8,35441,1.1746926307678223,-15.0,21457,0.8869035243988037,-15.0,17447,0.797065258026123
137,-5.5,62181,1.8378093242645264,-5.5,24243,1.0958466529846191,-5.5,12266,1.0047471523284912
138,-10.5,40631,1.2894766330718994,-10.5,21336,0.9090261459350586,-10.5,19412,0.83274245262146
139,-5.5,54289,1.8070507049560547,-5.5,26369,1.130171537399292,-5.5,20995,0.9161927700042725
140,-19.1,8353,0.40125560760498047,-19.1,5237,0.3654673099517822,-19.1,2102,0.23867058753967285
141,-13.9,65325,2.1045773029327393,-13.9,34925,1.499753713607788,-13.9,28232,1.274549961090088
142,-11.7,8223,0.2434682846069336,-11.7,4823,0.2208719253540039,-11.7,3563,0.15636301040649414
143,-1.4,109583,3.519134044647217,-1.4,63486,2.6877169609069824,-1.4,57257,2.5108041763305664
144,-10.5,40564,2.128490447998047,-10.5,30410,1.398390293121338,-10.5,24163,1.1845591068267822
145,-7.5,31129,1.9613494873046875,-7.6,7425,1.4523992538452148,-7.6,10330,1.451080083847046
146,-4.1,129782,4.184557676315308,-5.1,72633,3.1671674251556396,-5.1,62898,2.851233720779419
147,-16.3,4441,0.13348817825317383,-16.3,3011,0.11555194854736328,-16.3,2214,0.09670019149780273
148,-23.6,50555,1.5932059288024902,-23.6,29608,1.189610242843628,-23.3,23589,0.9708588123321533
149,-28.8,20909,0.6007349491119385,-28.8,8521,0.3712022304534912,-28.8,6961,0.34055328369140625
150,-3.7,139840,4.724188327789307,-3.7,62305,2.896172523498535,-3.7,50964,2.4446310997009277
151,-3.9,60223,2.6854753494262695,-3.9,36389,1.9866971969604492,-3.9,33070,1.9152154922485352
152,-5.5,70886,3.7052488327026367,-7.3,38199,2.405287504196167,-7.3,34870,2.279555320739746
153,-12.5,46758,2.315473794937134,-12.5,23781,1.5892467498779297,-12.5,18793,1.3678653240203857
154,-5.2,63578,1.9714102745056152,-5.2,34238,1.422567367553711,-5.2,31198,1.324610710144043
155,-7.5,37271,1.0870659351348877,-7.5,23718,0.8815701007843018,-7.5,21437,0.825221061706543
156,-9.4,33528,1.0682311058044434,-9.4,21907,0.8488178253173828,-9.4,19932,0.8028786182403564
157,-15.7,7427,0.19983816146850586,-15.7,4052,0.15111446380615234,-15.7,3282,0.1374666690826416
158,-5.5,99171,5.718871593475342,-7.7,86616,4.011065483093262,-7.7,69218,3.303766965866089
159,-14.2,10707,2.7605161666870117,-14.2,10448,2.0627098083496094,-14.4,26306,1.9280788898468018
160,-5.3,49929,1.5888166427612305,-5.3,26849,1.1031007766723633,-5.3,23674,1.056997537612915
161,-11.7,50934,1.7351946830749512,-11.8,29008,1.2516632080078125,-11.7,26348,1.155742883682251
162,-14.5,42273,1.3069653511047363,-14.5,22148,0.9119148254394531,-14.5,17929,0.7781572341918945
163,3.9,110804,4.196004629135132,3.9,67094,3.01945424079895,3.9,56569,2.6996986865997314
164,-3.3,54000,1.8046278953552246,-3.3,35082,1.3680403232574463,-3.3,32488,1.3201608657836914
165,-10.4,76486,4.057702302932739,-10.6,64970,2.964510202407837,-10.4,56918,2.679857015609741
166,-10.0,46504,1.560213565826416,-10.0,26596,1.1229441165924072,-10.0,24135,1.0471999645233154
167,-2.1,90296,2.8589372634887695,-2.1,43738,1.9096214771270752,-2.1,36886,1.7400734424591064
168,-3.0,94558,3.0255672931671143,-3.0,49573,2.111133098602295,-3.0,45485,1.931919813156128
169,-4.9,21097,0.6807401180267334,-4.9,12618,0.522968053817749,-4.9,11643,0.48685503005981445
170,-14.0,35022,1.002774953842163,-14.0,19293,0.7510902881622314,-14.0,17606,0.7319817543029785
171,-18.4,84452,2.7393834590911865,-18.8,50831,2.1525726318359375,-18.8,42098,1.8728761672973633
172,-1.5,11516,0.38097214698791504,-1.5,7020,0.2969379425048828,-1.5,6841,0.2874267101287842
173,-11.5,35838,1.9640555381774902,-11.5,19010,1.3756797313690186,-11.5,17597,1.3069519996643066
174,-5.77,132929,6.841423988342285,-5.77,72874,4.530911684036255,-5.77,65103,4.306513071060181
175,-2.6,83372,2.794853925704956,-4.1,40369,1.900907039642334,-4.1,31942,1.5836279392242432
176,-14.0,14008,0.39163661003112793,-14.0,6587,0.2762887477874756,-14.0,5703,0.23383545875549316
177,-10.7,25523,1.2024767398834229,-10.7,16632,0.9482250213623047,-10.7,13639,0.8027644157409668
178,-16.1,4706,0.1428539752960205,-16.1,2192,0.10187363624572754,-16.1,1897,0.09682154655456543
179,-10.2,37475,1.2226836681365967,-10.2,18074,0.7880566120147705,-8.6,9970,0.6963741779327393
180,-7.8,24143,0.7561063766479492,-7.8,13974,0.5802364349365234,-7.8,12530,0.5140814781188965
181,-5.9,18651,0.756206750869751,-5.9,17040,0.6469395160675049,-6.1,14851,0.5774295330047607
182,-16.0,159173,5.5383687019348145,-16.0,89076,3.9858577251434326,-16.0,77976,3.7392799854278564
183,-6.1,83865,3.8977837562561035,-6.1,50228,2.9045627117156982,-6.1,44452,2.7038612365722656
184,-4.3,135463,4.943031072616577,-4.3,75905,3.4431283473968506,-4.3,65812,2.9888391494750977
185,-7.5,97915,3.3329830169677734,-7.5,45596,2.1595396995544434,-7.5,41966,2.0602340698242188
186,-15.0,21622,0.6601381301879883,-15.0,12332,0.5266401767730713,-15.3,11257,0.492708683013916
187,-9.1,19785,0.7301654815673828,-9.1,13149,0.6101813316345215,-9.1,12570,0.5754721164703369
188,-2.91,107281,3.615955114364624,-2.91,64616,2.6389472484588623,-2.91,54650,2.3195245265960693
189,-11.5,240404,9.461813688278198,-11.5,130744,6.064287900924683,-11.5,115250,5.6517493724823
190,-0.5,103217,3.645839214324951,-0.5,64129,2.7334792613983154,-0.5,53786,2.3442795276641846
191,-8.0,100708,3.621041774749756,-8.0,54214,2.405316114425659,-8.0,46223,2.201939105987549
192,-10.8,24976,0.7482614517211914,-10.8,11891,0.4821889400482178,-10.8,10077,0.46642470359802246
193,-2.9,80529,5.3927905559539795,-2.9,33026,3.390955686569214,-2.9,22241,2.952267646789551
194,-11.2,11866,0.4268956184387207,-11.2,7765,0.3254094123840332,-11.2,7530,0.3182034492492676
195,-5.6,162450,5.704680442810059,-5.6,78569,3.6883912086486816,-5.6,71082,3.3719394207000732
196,-4.5,130881,4.715210437774658,-4.5,78597,3.414855480194092,-4.5,68655,3.018834352493286
197,-4.9,147529,5.285963773727417,-4.9,81139,3.6213185787200928,-4.9,68419,3.095940351486206
198,-10.1,23617,1.0853233337402344,-10.1,14340,0.8693389892578125,-10.1,11678,0.804006814956665
199,-10.2,58387,1.779834508895874,-10.9,28832,1.1934692859649658,-10.9,25012,1.0885438919067383
200,-17.1,62898,2.0260658264160156,-17.1,29560,1.3241875171661377,-16.4,24653,1.1459136009216309
201,-7.6,31717,1.6737265586853027,-7.6,21625,1.3388304710388184,-6.8,31735,1.2973616123199463
202,-10.4,48410,2.2446343898773193,-10.4,30820,1.765397548675537,-10.4,27839,1.6872050762176514
203,-20.5,30757,0.8843355178833008,-20.5,16743,0.6461648941040039,-20.5,14682,0.6070477962493896
204,-1.0,116265,3.911168098449707,-1.0,61466,2.6545164585113525,-1.0,52429,2.389115810394287
205,-11.4,42854,2.5758111476898193,-11.4,48144,2.014998435974121,-11.4,39664,1.751075267791748
206,-14.0,16336,0.47124147415161133,-14.0,8367,0.3252103328704834,-14.0,6590,0.2924649715423584
207,-14.3,153188,5.06804633140564,-14.3,79219,3.4555001258850098,-14.3,71195,3.1496527194976807
208,-8.4,24087,0.9775559902191162,-8.4,15707,0.745600700378418,-8.4,14159,0.7227106094360352
209,-4.5,7158,0.5729541778564453,-5.6,11487,0.5717754364013672,-5.6,8442,0.44545936584472656
210,-2.9,112797,3.959536075592041,-2.9,68236,2.9156484603881836,-2.9,55722,2.6284143924713135
211,-21.5,5936,0.19329071044921875,-21.5,3220,0.13559293746948242,-21.5,2949,0.13075804710388184
212,-8.5,56988,2.088859796524048,-8.5,41148,1.711320161819458,-8.5,37945,1.6330068111419678
213,-3.8,84341,2.731954336166382,-3.8,42964,1.8150699138641357,-3.8,37973,1.663191556930542
214,2.8,36447,2.0194251537323,2.8,16738,1.295403242111206,2.8,14243,1.1855597496032715
215,-7.0,120464,3.9553639888763428,-7.5,59315,2.701568365097046,-7.5,54085,2.4993436336517334
216,-12.6,8527,0.2641940116882324,-12.6,5543,0.2518653869628906,-12.6,4435,0.1900033950805664
217,-5.2,61639,3.647489070892334,-5.7,32031,2.6515486240386963,-5.7,26249,2.4969558715820312
218,-9.7,28447,0.9245619773864746,-9.7,13910,0.6028661727905273,-9.7,12571,0.5698871612548828
219,-20.0,44037,1.2336585521697998,-20.0,25687,0.957578182220459,-20.0,22368,0.8858151435852051
220,-1.2,17361,0.7151010036468506,-1.2,9181,0.5381314754486084,-1.2,8541,0.5285344123840332
221,-13.1,30461,0.9646298885345459,-13.3,4704,0.5290050506591797,-13.3,4091,0.5569431781768799
222,-5.0,98191,3.4361367225646973,-5.0,63469,2.6759161949157715,-5.0,58750,2.529759645462036
223,-7.7,49005,1.5800535678863525,-7.7,26166,1.0997216701507568,-7.7,22492,0.9722747802734375
224,-14.3,198403,7.212108850479126,-14.3,102443,4.682653903961182,-14.3,88487,4.320233345031738
225,-10.4,28565,0.9471776485443115,-10.4,19612,0.7740139961242676,-10.4,17446,0.708158016204834
226,-2.7,22538,2.0253660678863525,-2.7,12821,1.5159697532653809,-2.7,11189,1.4709694385528564
227,-6.3,70785,2.433563709259033,-6.3,44876,1.8737618923187256,-6.3,40777,1.7597928047180176
228,-4.2,106049,3.9198801517486572,-4.2,64812,2.946646213531494,-4.2,52187,2.607649564743042
229,-4.6,103503,3.46733021736145,-6.0,56571,2.39951229095459,-6.0,49136,2.1267340183258057
230,-10.5,94413,3.2204346656799316,-10.5,62079,2.6287221908569336,-10.5,56312,2.477540969848633
231,1.9,120945,4.2872796058654785,1.4,62522,2.8510522842407227,1.4,55390,2.5008280277252197
232,-1.4,2685,1.1366846561431885,-1.4,1574,0.8424434661865234,-1.4,1351,0.8730037212371826
233,-4.7,42259,1.440434455871582,-4.7,23454,1.0402352809906006,-4.7,18681,0.82572340965271
234,-15.1,29305,0.9676222801208496,-15.1,19638,0.7569580078125,-15.1,16536,0.7356393337249756
235,-6.1,102463,3.451744556427002,-6.1,65717,2.61034893989563,-6.1,61340,2.5146396160125732
236,-2.9,69739,4.723730564117432,-4.1,39595,3.383103370666504,-4.3,33274,3.2202205657958984
237,-5.8,94423,3.1150574684143066,-5.9,50918,2.188884973526001,-5.9,44060,1.9427423477172852
238,0.52,104621,3.921067237854004,0.52,56926,2.631955146789551,0.52,51064,2.409987688064575
239,-10.6,24180,1.059748649597168,-10.6,13956,0.7965056896209717,-10.6,17555,0.752509593963623
240,-16.4,10007,0.4806554317474365,-16.4,5264,0.33616209030151367,-16.4,4517,0.3467831611633301
241,-5.4,102089,5.592984437942505,-5.4,56835,3.9591219425201416,-5.4,52481,3.8312151432037354
242,-10.0,58712,2.044154167175293,-10.0,36062,1.6245293617248535,-10.0,28801,1.361414909362793
243,-2.6,36838,1.0644993782043457,-2.6,21395,0.8133389949798584,-2.6,19231,0.742511510848999
244,1.02,133314,4.775656461715698,0.8,7530,2.512385368347168,0.8,6467,2.4047536849975586
245,-13.1,7264,0.24394845962524414,-13.1,3814,0.16487503051757812,-12.8,3169,0.15230298042297363
246,-16.3,64983,3.155611038208008,-16.3,37239,2.3716323375701904,-15.7,52328,2.3518457412719727
247,-16.5,119510,4.225744724273682,-16.5,69115,3.0577502250671387,-16.5,57583,2.7194595336914062
248,-9.2,25691,0.7804083824157715,-9.2,14703,0.5780816078186035,-9.2,12634,0.5623981952667236
249,-13.6,65048,2.7447643280029297,-13.6,40396,2.116969585418701,-13.6,34262,1.9065279960632324
250,-3.0,121373,4.165420293807983,-3.0,60727,2.711902141571045,-3.0,50046,2.3006186485290527
251,-10.6,16576,0.7350852489471436,-10.6,11350,0.5707747936248779,-10.6,14303,0.5876221656799316
252,-19.6,48899,1.66811203956604,-19.6,30711,1.2902071475982666,-19.6,27976,1.198690414428711
253,-5.3,46814,1.6186466217041016,-5.3,28328,1.2080867290496826,-5.3,27677,1.167647361755371
254,-9.2,143207,4.934448003768921,-9.2,67572,3.1604671478271484,-9.2,58464,2.813511371612549
255,-5.8,10132,0.30378150939941406,-5.8,7440,0.28788018226623535,-5.8,6333,0.2410416603088379
256,-11.7,10236,0.3184239864349365,-11.9,4382,0.19807934761047363,-11.9,4204,0.21565461158752441
257,-1.0,125677,4.760740756988525,-1.0,82417,3.7355446815490723,-1.0,69654,3.3495962619781494
258,-5.9,70991,2.422304153442383,-6.0,40999,1.7320160865783691,-7.1,19342,1.571040391921997
259,-8.1,16466,0.5330810546875,-8.1,11785,0.43739867210388184,-8.1,10370,0.432847261428833
260,-22.1,19454,0.6224627494812012,-22.1,11741,0.46860480308532715,-22.1,10132,0.4335801601409912
261,-0.2,84867,2.8599812984466553,-0.2,44459,1.9174118041992188,-0.2,36391,1.593611478805542
262,-3.5,76372,2.3553977012634277,-3.5,44758,1.7905406951904297,-3.5,38612,1.583076000213623
263,-11.0,136927,5.085606336593628,-11.0,90983,4.012747526168823,-11.0,80360,3.6988072395324707
264,-3.8,154043,5.619518518447876,-3.8,89484,3.9987428188323975,-3.8,71642,3.4691412448883057
265,-9.2,92707,3.0049469470977783,-9.2,55182,2.264737367630005,-8.7,47614,2.171644687652588
266,-9.2,45635,1.4729609489440918,-9.2,28165,1.1059131622314453,-9.2,25148,1.0295073986053467
267,1.5,44563,2.724483013153076,1.5,25126,1.9916939735412598,1.5,23082,1.8729772567749023
268,-6.2,33497,1.142571210861206,-6.2,21246,0.8474705219268799,-6.2,19048,0.7847545146942139
